
1,"I use this product in my work, but it takes some getting used to after using Word 2002 for many years. Lots of improvements."

1,"....Core Duo with 2GB of ram I can run Windows Vista. I am having to allocate 1 GB of ram to get reasonable performance. I do not dedicate both ""cores"" to VM Fusion, but I will caution you that performance on the Mac side will be sluggish on a machine like this while running VMWare.

But, let's think about this. I have a machine that was the cheapest mac sold about 4 years ago. I installed and set up Windows Vista without a single hitch. Everything works out of the box. Consider the complaints you hear about Vista (fair or not). I am running it fine, no problems at all.

The applications I am running are fairly simple. No Solidworks or other 3D software. No games. Just IE, Microsoft office, Camtasia and a few other things. It fills in the gaps for things I need to test out, not owning a ""real PC"".

Should you get this? Do you need to run windows apps with no fuss, and decent performance? Don't want to deal with setting up boot camp, and want both your Mac and ""PC"" available at the same time? Would like like to share folders between machines, and generally not have to mess around with a real PC? How about this -- be able to run pre-made computer OS images so that you can try out stuff like Ubuntu or Drupal without have to install anything? I wanted to test OLPC's Sugar interface, so I found a prebuilt image for VMWare and just ran it -- bingo -- I have a OLCP test machine for web content.

This is well worth owning if you answered yes to any of the questions above."

1,"I bought 2015 Premier to continue use of One Step Update functionality (my 2012 Premier One Step would become non-functional after April 2015),  2015 Premier installation was smooth without problems, it converted my QP2012 Portfolio data sets to QP2015 format (after first auto-saving my existing QP2012 data sets in a separate folder). The only somewhat annoying step was that I had to ""register"" with a Quicken User Name and password, etc. individually when converting each QP2012 portfolio to QP2015 format - that is, it doesn't provide a global ""registration"" applicable to all portfolios. All portfolios were converted correctly and all existing username+password settings for each One Step Update account were preserved.

I don't recall seeing in QP2012, but Q2015 does have useful reports for investment asset allocations.  It also provides an investment ""X-Ray"" feature to capture Morningstar info for investment (however, I haven't used that feature so I can't comment on it further).

Overall, QP2015 (like QP2012 before it, from my experience) is a terrific product.  Easy to use, easy to update transaction data (either manually or via One Step (once you've setup access with your financial institutions), and provides useful pre-configured (and customizable) investment & tax reports.  I highly recommend this product."

1,"I've been using Quicken since the late 80s or early 90s. I LOVE this software. In this version you can attach PDF or JPG files to transactions, so I scan all my receipts and attach them to my transactions. When ever I need to find a receipt to return something, I have it in an instant. It's really easy to use software, no more difficult than entering transactions into your check book registry, but these you can search with any word. I can print out reports of payments made to my insurance or who ever to show that payments were made when there is a dispute. I download all my credit card transactions right into Quicken, all my banking transactions get downloaded right into the proper registry. I can't even imagine not having Quicken or anything being easier or more complete to use."

0,"For the price, Media Expressions is a relatively decent choice for someone who wants do use something kind of like Photoshop, but doesn't want to shell out the big bucks. Other than that, there's really not a whole lot here. And I don't know about you, but if you've used the YouTube downloader that this software comes with, I would appreciate some words of advice on how to not have it error out as often as it does. It's a little embarrassing. But I really don't know if that's my computer or is really a problem with the software.

PROS:

-Inexpensive
-Effective for beginners

CONS:

-Poor interface
-Video Editing is almost non-existent
-Very average functionality

If you're really new to photo/video editing and improvement, you may very well like Media Expressions. If you're more advanced, or even intermediate, this is really not for you."

0.5,"This is my first year filling out taxes with Turbo Tax. I choose this option because I tend to put it off till the last second the manual way. It took about 2 hours (with interuptions and fumbling through paper work) for me to fill out both FED and STATE taxes, and for the most part it was relatively stress free.

I did end up downloading an out of state tax form by mistake (costing me 36 dollars). Hopefully next year's program will be smart enough to download the correct state forms automatically after analyzing the federal information. However, after a frustrating half hour trying to find Turbo Tax's phone number ( 1.800.4INTUIT), I called and recieved a refund (without a hassle).

I still ended up paying more by e-filing my state and federal taxes (which cost 17 dollars each). I think it is a bit deceptive that they promote the e-file feature without mentioning the extra charge.

I will give it another shot next year."

1,"I recently switched from iPhone to Android and wanted something to protect my phone.  I was happy to see this as a selection.  If you're anything like me and not used to protection on a phone, this is the product for you.

Setting it up was very easy.  I don't even know it's running in the background.  I've read various reviews that put it down but I'm very happy with this security program so far and for less than twenty dollars, it's well worth it!"

0,"Although it is available on Amazon.com and I can download it if I want to, I have not used Word Perfect in several years.  It is useful software, however."

-1,It may have worked fine but I am not about to pay for an excel spreadsheet

-0.5,"I ordered this so that I could convert docs to editable PDF's, but this product does not do the job.
I'm so disappointed...but learned later that the product that actually makes editable PDF's is the ""convert"" program, not the ""create"" program.
Do not buy this is you are needing to convert docs to editable pdf's."

1,"This router works like a charm and I cannot get my hands off this one. I needed a router to practice for my CCNA and CCNP and decided to look online for a place to get a good router; Amazon was great and this store was awesome. I mean they were fast and effecient, it took less than a week to get my router into my hands... It was like clockwork. Keep up the good work."

0.5,"I have been a big supporter of Kaspersky products for over seven years.

I like their Internet Suite and their Anti-Virus software. Althugh most people don't think about it, I find that tablets and smartphone require just as much protection as the computers. This package provides a good starting point fo a family with two Android smartphones, or with a smartphone and a tablet,"

-0.5,"I've used Office for years on PCs, but this was my first time to use  Office 2008 for Mac. I have an Intel-based iMac and this software product is slow. Compared with Apple's iWork suite of office-like programs, Office is simply snail-like. Although Office 2008 has a few more features than iWork it's not as tightly integrated among applications. Office still has the look and feel of a loose collection of programs acquired over the years by Microsoft and  called a ""system."" I much prefer the cheaper and more tightly integrated iWork over Office 2008 and wish I had saved my money and bought only iWork."

1,"Moving to Windows 8, even 8.1, was the last thing I wanted to do. If forced to do it, I was convinced it would not be for a long time. I was very happy with Windows 7, as I was XP Pro in former years. My plan was to upgrade from Win 7 Home Premium to Ultimate and, with the added features and security, stay there as long as possible. But, actually I found that to get there was more getting improbable than I imagined, or just unfeasible. I had waited too long to do those Win 7 upgrades. Microsoft was no longer offering them. There were no bargains left. With what looked like bargains, I was seeing too many people getting burned with counterfeit copies of software. The software available that was legit, priced itself out of reach (yes, the unfeasible part).

Then, I saw this option. With some promotional credits I could use, and the list price of this upgrade, the cost would be insignificant. Most of the reviews I read here helped me to overcome the last vestiges of the stigma I saw attached to Windows 8. The free upgrade to 8.1 was helpful because that's where I wanted to go and make my computers have the look and feel of Win 7. It worked!

It was quick, pretty straight-forward, and included the entire migration of programs, features, and files from Windows 7 to Windows 8.

The initial download took less than 20 minutes, building an ISO file (which I didn't use) another 10, and the shortcut (mentioned below in the reviews) of first downloading and installing only the ""kb2871389"" update, permitted me to move right to the 8.1 upgrade. Once there, the 8.1 upgrade and the other updates took some time. I finally downloaded ""Classic Shell,"" which was the last step necessary to give the look and feel of Windows 7.

I highly recommend this. I believe that this will give lasting life to my desktops. This is a stable operating system. You won't notice much of a difference at all. And, with this option, you cannot beat the price!"

0,"Pro:  The product is pretty good although you still need to know what you are doing in any kind of complex situation.  I've tried other tax prep products and this is the best, albeit imperfect.
I give it 3 stars because of the huge cost to do state e-file.  This is really deceptive price advertising -- they say it comes Federal + State, but if you actually want to FILE your taxes then it's another $25.
The other terrible thing is if you pay your taxes electronically.  You GET NO RECEIPT OR PAYMENT CONFIRMATION.  The instructions say to check your credit card bill next month to verify that payment was made!  And the service fee charged is the highest of all possible online tax payment choices.  OK, you've got me as a captive customer, it's much more convenient to pay as part of the finalization of the return, but if you're going to charge me the highest fee in the market, don't you think you could give me the convenience of payment confirmation details?"

0,"I prepared returns for C corp, S corp and LLC. The S corp could not be e-filed because of bugs in the program but no trouble with the C and LLC.

If one accepts that e-file won't work (or else won't work well) for S corp, then the disappointment won't be as great. Here's a list of most of the bugginess I experienced with the S:
* Would not provide a form that I needed, one of the basic forms.
* Gave me an error for my zip code, saying it's not in my state, although it is.
* One of the forms was mislabeled, a weird thing to happen and a software problem.

But I e-filed the C and LLC, and I paper filed the S. So one can make the program work.

Also, I was able to upload my last year's tax filings which I had saved on my hard drive and were from the same H&R Block tax software. There was no trouble whatsoever with that, and I was actually most worried about that.

All in all, I would buy this tax software again and probably will next year. I dislike that I can't use it on another operating system other than Windows, but then again it's not highly priced when one has several returns to prepare.

It's not the easiest tax software to use, giving warnings that are sometimes unhelpful and cannot be ""fixed."" But it's not that difficult either except of course that I could not e-file the S due to some software bugs. I would not recommend it to a true friend nor would I try to dissuade anybody from using it at their own risk as we do whenever we use inexpensive tax software that's targeted to nonprofessionals."

0.5,"This offers good computer protection without slowing your computer down too much, but does not have all of the features you can get for just a few dollars more with Kaspersky Internet protection. With everything we own online, I recommend swinging for the more comprehensive version. I have it installed on two work computers and run regular updates. It keeps my computer clean and running smooth. Recommended."

1,"I've wanted Corel Draw Graphics Suite for several years but my budget always got in the way! I purchased Corel Draw Essentials, older versions of Corel Draw, and a home and student version. None of these satisfied me! What has satisfied me is Corel Draw Graphics Suite X6. It has all the features I want. easy to navigate, and has a 300+ hard cover guidebook! Since I am familiar with earlier versions of CorelDraw, I haven't had occasion to use the manual (yet)... but what I did discover about the manual is that offers a lot of ideas for the tools that are part of CorelDraw and I probably would overlook the possibilities. This is a first-class graphics suite in every way and inclues not only CorelDraw X6 but also Photo-Paint, Power-Trace, Website Creator, Corel Capture, and more. I like Photo-Paint, a professional photo editing application. If someone asked me if this is worth $500, I'd certainly say, ""Yes!"". Believe me, you'll get your money's worth with this edtion of CorelDraw. Additionally, there are 1,000 professional Open Type fonts, thousands of photos, images, and templates. There's also a two-hour training video to supplement the manual! CorelDraw Graphics Suite X6 functions as smooth as silk! Highly recommended."

1,Have been using this for years.  Good value.

1,"Spot on, got what I ordered when I expected it. I prefer this to office 365"

1,"Norton has almost always been my favorite security program. I began using it in 1990 when it was Norton Commander - a menu system for DOS -  and stuck with it through almost all its incarnations. At some point, maybe seven or eight years ago, it became bloated and I began using free products, which worked fine without slowing the computer to a crawl - but I missed the full scans and features in Norton that I always found so trustworthy.

Six years ago, I switched to a Mac and didn't go back to Norton. I used nothing for a while since Macs are less likely to be hacked, but that made me very nervous. I installed the free version of Avast and used it until a Mac-savvy friend who was trying to speed my old Mac back up told me I really needed Norton for Mac. (Indeed there was a disk-filling virus in that machine that only Norton was able to catch - Avast was unaware of it.) He told me to run full scans regularly - not just the quickies - and I did that, too.)

When I got a new Mac earlier this year, my Norton was expiring so I went back to Avast for a while. It's good - it caught a virus, in fact, and does a lot of what Norton does - but it slows the computer considerably.  Now I have Norton in my new Mac and things are running very smoothly. The days of bloat are gone. Norton runs fast and clean and even the in-depth scans don't take too long - or slow the machine perceptibly.

If you need to protect more than one device, get a version that covers multiple devices - it will be a lot cheaper. If, like me, you only protect one computer, this one is perfect."

1,Operates good as always.

1,"My husband love to shoot video then he turns to me hoping for me to make ""magic"" with it.  For years I've used Adobe Premiere Elements.  However It always seemed more trouble than it was worth (however I really loved all the features but probably only used a small percentage of them).  With this product I was impressed from the start.  I love the fact that I can ""float"" the main video window off to a second screen leaving more editing space.

The tabs and menus are easy to navigate.  I also like that for editing there is a lower quality ""copy"" that does not effect the quality for the final product but does not bog down the editing process with large files.

So far impressed
- easy to navigate
- program runs smoothly with not lots of ""thinking"" time (ie the program does not run slow even when working with high quality video)"

0.5,"""WinDVD 9"" really is a fantastic, feature rich DVD and video playback software package, once you get it installed on a good computer. Here are my observations:

First the good -
* Picture clarity is simply amazing! The ""upscaling"" on standard DVDs shocked me at how much better the picture looked

* Fantastic features for laptop users, like ""TimeStretch"", allow for optimal performance

* Using the controls are easy with the intuitive user interface

Now the bad -
* Software will install on a system that does not meet the minimum requirements (costing a ""*"" on my rating). This cost me a good bit of time trying to figure out why a DVD would not play back on my two year old laptop (got an ""Overlay"" error).

* Software will report errors from other programs while installing if the wrong versions are not present. This was explained in a package insert and did not impact the actual installation.

Once the software was installed on my new laptop, I was more than pleased with this package and am quite impressed with the performance. Recommended for newer PCs."

0,"Over all, it does a good job to help with the taxes as well as filling them. Over not much has changed in this style or procedure which is nice since taxes are hard enough on their own. I do not foresee any reason why I will not get it next year but if they make radical changes it is possible that I would change my mind."

1,"Pinnacle Studio 19 Plus is  good mid-level video editing software. Its price point and functionality are targeted towards the beginner-intermediate editor, and it works reliably, has powerful editing capabilities, and import/export functionality. I run it on a Windows 10 computer (about 1.5 years old) and haven't had an issues with it. This is a solid software choice if you're looking for editing software for personal or family videos, or for basic work/technical film editing.

The learning curve is reasonable and in 1-2 hours, you can do basic editing and video composition. The more sophisticated inputs and channels will take a little longer to learn - but still approachable. The interface of the program isn't too cluttered, and common tools have shortcuts.

YouTube has been invaluable for finding tutorials on how to do different things, and I've relied on it a lot."

1,"I have been a huge fan of Pinnacle Studio products for years.

This release is no dissapointment.

I don't get every release, so much had changed since my last copy. It has greatly improved the process of importing video and photos from your digital device of choice. Combined with video capture devices such as a Dazzle&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Dazzle-Digital-Video-Creator-DVC-90-Video-Capture-Device-and-Movie-Maker/dp/B00028CAL2/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Dazzle Digital Video Creator DVC-90 Video Capture Device and Movie Maker</a>&nbsp;you can even convert all of your old VHS tapes into electronic media files...which I have done.

The ability to import projects from your iPad's Avid Studio is a huge plus as well. You can even creat custom-fit soundtracks. But probably the best improvement is the way in which you can instantly share your videos via Facebook or YouTube rather than just making a DVD and dropping it in the mailbox...but you can still make DVD's as well.

This is not a high end video editing suite, but for the masses, the ""you and me"" types, Pinnacle has always delivered both form and function."

0.5,"When deciding on an operating system (OS), several factors come into play. Will this OS be intalled onto a laptop or desktop? Is it networked? Will I use this for ""business type applications"" or ""personal type applications""? Do I need strong multimedia capabilities?
Windows 2000 Professional is an extremely stable OS. After running it for almost two weeks non-stop, I never had a single problem. Crashes and the infamous ""blue screen of death"" became obsolete things of the past (unless you're using ME). As long as I did what the OS told me, for example not installing unsigned drivers, the OS behaved the way I wanted it to.
Windows 2000 is also an excellent machine for networking, which is simplified by helpful wizards that will guide even a novice through. Because it is so simple to accomplish, this is a favorite OS for laptop users and businesses.
Windows 2000 lacks multimedia capabilities found in Windows ME. Some very simplistic multimedia functions are lost in this OS... If you are finding a gaming system, this is NOT it. Another downfall is that many of the drivers are special for 2000, because it lacks the DOS background in ME. This is very similar to XP. Do not worry about this problem however, because almost all equipment will have 2000 drivers.
Finally, Windows 2000 looks a lot like ME, making it convenient for an individual who is used to the 9x/ME environment to convert over to the 2000 environment, without crossing over the problems of ME.
This is a great OS, however, for the individual desiring the stability and power of this NT based system, as well as the multimedia components of 9x/ME, Windows XP Professional is the way to go..."

1,"The free OpenOffice suite has reached amazing levels of quality and feature sets. It may not offer all the bells and whistles you can find in the Microsoft products, but it's solid, reliable software with excellent compatibility with the MS Office standard. You will not have any problems exchanging most Word or Excel documents, and it's more than most students will ever need.
In a business environment, exchanging documents that are heavily formatted and contain graphics is not 100% painless though. If you must collaborate with Microsoft Office users on this type of document, make sure you run a few tests before switching.
Still, this is superb, feature-laden, reliable software that offers more than most people need at an unbeatable price -- and there's no catch. No ad banners, no subscription, no nagging dialogs... Everyone should install this suite."

1,"I was skeptical that an entry-level product would really allow me to create animations, but Anime Studio delivers the goods. It's a powerful product, with a clean upgrade path to it's big brother. But it will be a very long time before I grow out of this one.

Here are my favorite features:

Motion Tracking: you can open a motion video (a camcorder video, for example), mark an object in the video, and Anime Studio will track that object through multiple frames. You can then use this marker to attach one of your animations. Imagine the possibilities: Animated characters can dance with your children on video-all you have to do is animate the character, then attach the animated character to your child in the video. Cool!

Lip Syncing: You can sync a characters lip movements to audio easily. This is pretty hard to do manually. Anime Studio has a command to take care of it. So the character dancing with your child can sing too!

Lots of Import options, including Photoshop. Anime Studio preserves Photoshop layers, which saves lots of time if you use Photoshop.

Finally, keep in mind that animations are not necessarily cartoons. Anytime you need a picture or text to move in a complex way on top of or below other pictures, you are doing animation. So there are business applications too (think product instructional videos with animations of parts interacting with other parts, with hatches opening and latches latching...you get the idea).

OK, now for my input device recommendation: Anime Studio has good drawing tools. Lots of animation work requires precise placement of points, drawing of paths, etc. You really want to use a tablet. The&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/WACOM-CTE450K-Black-Bamboo-Fun-Tablet-with-Pen-Mouse-Graphics-Software-NEW/dp/B002QJASB4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">WACOM CTE450K Black Bamboo Fun Tablet with Pen, Mouse & Graphics Software (NEW)</a>&nbsp;is a perfect match for Anime Studio. It comes with both a mouse and pen, plus some great software.  You can use Anime Studio with a mouse, but a pen tablet makes life easier and more fun.

Highly recommended, especially given the low price."

1,"The thing I like the most about the AVG Anti-Virus and Spyware software is that it runs in the background without bothering me and most of the time I don't even know it's there.  I've used an earlier version of this software for just over a year, so when I saw this package being offered I ordered it for my husband's new PC which is running Windows 7.  I like not having all the advertising pop-ups that I've had to deal with on other anti-virus programs and I also like that it doesn't seem to affect the speed of my computer when booting like some other titles have done in the past.  I also like the fact that it installs very easily, just a few clicks of the mouse and you're on your way.  What is under the hood may be complex, but from where I sit it's very easy to use and I've never had any problems with a virus.

This product comes with technical support although I've never had any reason to use it.  It's pretty simple and straightforward.  Another thing I like is it scans your downloads of music, files, and applications and does it in the background without slowing you down and it's behind the scenes where you don't even realize it's happening.  You also get free upgrades automatically and scans automatically on a schedule that you can decide.  You can also do a scan whenever you want by simply opening the AVG control center.  There's a thing called LinkScanner SurfShield which ensures every website you visit is safe and you get a message if there's a question so you can avoid the site or override the software and take your chances.

All in all, it's a great security program.  Fast, easy to use, doesn't bother you with a bunch of ads for add-on products and you are hardly aware that it's there working for you.  Best of all, it doesn't cost an arm and a leg!"

1,"""Pinnacle Studio 18 Plus"", from Corel Corp., downloaded to my 64bit PC without incident. The program started up quickly and has an intuitive, and familiar, appearance; hovering over most button choices causes an explanatory pop-up. The ""Help"" menu  provides a downloadable 'User Manual' and 'Sample Movie' in addition to links for updates, forums, and support. For the purpose of this review I emailed for support and was surprised at the very quick, and helpful, response.

Although very familiar with a variety of sophisticated photography programs I'm a novice at video creation and 'Pinnacle Studio 18 Plus' is the only program I've had the opportunity to try. I found the 'User Manual' explicit, easy to read and understand, and enormously helpful. There's also an included 45 day access pass to Pinnacle's 'Studio Backlot' where you'll find a host of tutorials. And there are also tutorials available on 'YouTube'.

I've found this program easy to use as it employs familiar actions like drag and drop, but, it also has a learning curve that requires a bit of time and practice to acquire proficiency. After using Pinnacle Studio 18 Plus, off and on, for a few weeks I'm no where near the professional I'd like to be. However, I am confident I'll get there."

1,"Item shipped quickly and arrived well packed. Extremely easy to set up and use. Good software & instructions. Robust & speedy network, far faster than my WAN. Has worked on every outlet I've tried so far in my 100 year old house, even through an extension cord."

0.5,"In some ways, iWork is better than MS Office and other ways it isn't. The spreadsheet templates are great. I like experimenting with them, making my own formulas."

1,Love this program and shoul of keep it going . Great working with it . all of Windows 7 should of stay on the market right now.

1,"We bought Corel ""Painter Essentials 4"" for my teenage son to see if he had any interest in digital art. We learned the program together and I was very impressed with the ease of use and power of this software. We installed this on a fairly powerful laptop running Windows Vista and have no issues with speed or stability. Here are my observations:

+ Great Tutorials; take the time to read the directions and watch the videos - greatly shortens the learning curve
+ Easy to Interface; tools are laid out intuitively and are easy to access
+ Good Tablet Support; while not needed to get full use, we have a&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Bamboo-Small-Pen-Tablet-with-Pen-Only/dp/B000V9T2JA/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Bamboo (Small) Pen Tablet with Pen Only</a>, and it works great with this program

There really are not any serious negative issues with our experience and it completely exceeded my expectations, especially for the price.

Highly Recommended!

CFH"

-1,"I bought the 7.0 version in the hopes of sharing a 500gb RAID drive between my XP and Mac systems. After installing Paragon, the drive mounted fine and seemed to be operational. I had a FCP project with about 40gb of files on the drive.

Before getting to work I decided to organize things a little, moving a folder with 20gb of QT movies into a different folder. Mistake. I got a 'this operation could not be completed because the files could not be found' error. The folder with the 20gb of movies then disappeared. Gone.

Luckily, I have this backed up, unfortunately I'm working remotely which means I now have to have someone overnight me the 20gbs worth of files that have ceased to exist.

While this product might work fine for a drive you're using to transfer files, where you can afford to have it occasionally spontaneously delete files, I have zero faith in it for day to day use. Use at your own risk."

1,OK

0.5,"This is simply the basic Norton Internet Security software with a web interface that is simple to use for non-IT people who need to administer security software on multiple devices.  It also allows for additional devices to be added during the subscription period at a prorated cost.

Like all anti-malware software, it saps resources and slows everything down, but at least it is not true malware disguised as anti-malware.

What is very odd is that there are two different products on the Amazon page with a significantly different cost.  The less expensive version is a download.  The more expensive version is also a download.  The difference is that the more expensive version comes with the activation code on a card in a box that is shipped to the consumer and it is available outside of the U.S."

-1,"Bait & Switch:

Name stays same, but features and options disappear to a higher version.

Deceptive.  Wrong.  Lies.  DO NOT BUY"

1,"This Internet Security has worked great!  It was very easy to install.  At times, other anti-virus programs have been difficult to use because they make you uninstall the previous security service before you can use their program.  With this Titanium product, it uninstalled the old program itself once I gave it permission.  That was very convenient and quick.  I have also been very impressed with the monthly reports that are given to me.  I don't have to be reminded to go to the program to see what's going on, a small window pops up and allows me to stay abreast of any threats or security concerns that were presented within the past month.  Again, I have been very happy with this product."

1,"If you have 2009 installed already (which I have) then all this software needs to do is update to 2010 which is a simple process.  I have it installed on a Vista computer and an Atom Netbook with Windows XP and it functions perfectly on both.

An overview of MapPoint is that it is a must for the serious / business users; it has all the features of Streets and Trips plus powerful data mapping, information analysis, and communication tools.

It is very powerful.  You can basically search by street to any location in the USA and Canada plus it also has street level coverage of Mexico.

It is easy to use.  You can type in a street or just click on the map.  You can put in start and end locations and MapPoint will map it all out for you so you can streamline those travel plans.

If you want to see detailed data information on different areas such as age, population, etc. then this program has it.  This is great for business users so you can target certain products to certain areas.  You can also use the maps etc. in your Microsoft Office applications (such as Word, Excel etc.) to create your own specialized documents.

Once you get rolling then you can plug the GPS receiver in your car into your computer and then run MapPoint in the full screen navigation mode to follow that route you already planned earlier.  It even has voice direction.

I really enjoy using this software, it has all the features of a good navigation program plus it is a powerful mapping and information tool.  The functionality is near perfect which is as you would expect from Microsoft.

The 2010 version is a good update and enhances the program to give it even more features and make it even more user friendly."

0.5,"Windows XP really is the best windows operating system to date.  It is not perfect by any means, but it works the way it's supposed to almost all the time.  If you're thinking about using this upgrade version, let me warn you of two things:  (1) You need to check all of your software to see if it's compatible with XP (there is a checking-program on this disc, but you can also download it from Microsoft's website to see which software you have is not compatible).  Even after I checked compatibility, some programs I had were non-functioning after the upgrade and some I had to install again.  (2) Download the most recent drivers for all your hardware to avoid problems.  I didn't do this and when I upgraded, I lost my sound card drivers because they weren't compatible with XP and the XP disc didn't have the new drivers I needed to make my sound card work, so I had to find my sound card manufacturer's website and download an XP compatible driver.
You are really better off waiting until you buy a new computer to get XP.  But, if you just can't wait and want to do this upgrade, make sure you do your homework to avoid some headaches during and after installation.  It almost sounds like I'm slamming this upgrade release, I'm not - I absolutely love Windows XP - but the upgrade version does require some extra effort on your part, especially if your computer is older than a year or more."

-1,"I haven't used AVPs for years, mainly because I don't need them (I know what to not click on) and they slow my system to a crawl.  This is ridiculous.  In those 3-5 years I have not used one of these programs, someone could have noticed this HUGE design flaw and fixed it.  My system still slows to nearly a complete stop.  And killing it in Task Manager doesn't help, either.  I was afraid that even after uninstalling it I was still going to feel the pain of the AVP, so I actually went back to do a system restore to prior the McAfee installation.  System runs smooth as silk, now, and I still don't have to worry about viruses.  Instead, invest in a good router, and don't click on any pop ups, people!"

0,"I consider myself very tech-savvy.  I usually don't have a hard time understanding new software and can typically work my way around it.  I can't understand Omnipage to save my soul!  I have looked online to get ideas and even tried to find free books for it.  I have used OCR software for years and have never had this issue before.

Maybe it's me, maybe it's the software.  Unless you are very comfortable with Omnipage itself I'd avoid it.  Simple as that."

1,"I've taught video editing since the days of U-Matic tape and Betamax. When computer based video editing took over with Adobe Premiere, Avid, Final Cut Pro, etc. I made that jump as well. So called ""home"" editors have been around for 15-years or more, but the results and the grief necessary to get there left a-lot to be desired. I found Corel VideoStudio X8 easy to install, easy to use and full featured.

This suite is well designed and packed with usable content for sample video, music, titles, etc. If you're looking for a video editor for home videos and family memories, you really can't go wrong with this software. The timeline based editing is easy to get the hang of and adding other content and effects is as easy as drag and drop.

The software has a long list of compatible file types for importing and will format your finished video for mastering to disk (Blu-ray costs extra) or for uploading to social media, in fact the suite has a share function that makes uploading to social media a snap.

Video Studio Ultimate X8 allows up to 21 video tracks and four audio tracks (the audio ducking feature will automatically lower the level of background tracks when narration is added). It includes chroma key, multi-trim video and single clip trim.

I really could spend a week listing Facebook features and add-ones, but suffice it to say this editing software has everything for the serious home film maker and then some. For under a hundred dollars, you really can't go wrong."

-1,"Most have pointed out the flaws already, I will simply state that every device I used this operating with except my MacBook was dead within a few weeks/months due to bad drivers and terrible instability.  Better than windows 8 or 10 but sucks compared to Xp, 7 or OSX."

1,"This is a feature rich update of the Office:Mac program. The user interface is elegant, and very Mac-friendly.
Initially I had some difficulties with the program - first, it would take a very long time (upwards of 20 minutes!) to launch, and the program had real problems with Font menus. A few simple tweaks to Word, and to my font management software solved these issues. Now all my Office:Mac 2008 applications open swiftly and work smoothly.
A problem I had with the 2004 version of Word in particular was that there was a slight lag between keystroke and monitor update, so my typing was always a few words ahead of what was visible on my screen. With the '08 version, this has gone away.
If there is a flaw in the program, it would actually have to be that the new Mac-like interface has changed where tools and features are located, so I find myself having to learn my way around the program all over again. I hate to say it but I miss the old menu and toolbar structure.
Otherwise, the program works beautifully.
I'd update the star rating here to 4 1/2 if I could - can't do that when editing reviews, sorry."

0.5,"Dragon Dictate for Mac 4.0 is great for those looking to do a lot of dictation from their Mac.  The Dragon software works just a bit better than the on-board software already provided in the Mac OS.

Dragon is something I'll be using over and over again."

0,"I've been using Quickbooks for years on a PC, and have been very happy with it, and found it to have more features than my small business actually needs.  Having switched to Macs in the last year, and cursing everytime I had to port something over from Windows to Mac, I was actually quite surprised at how easy it was to transfer my PC QB data into this new Mac version.  From there, though, I find the program lagging behind its PC counterpart.  It feels more like a ""lite"" version that a full-blown version of the QB I've come to know and love.

I haven't had problems with it crashing as have others here, but I do take issue with the fact that some program functions (most notably reconciling your bank statement) to be frustratingly slow.  I've noticed that Intuit folks have posted comments here in response to some reviews, and have mentioned that the reconciling issue is a ""known bug"" they are working on.  Ok. That's not unusual for companies to rush a title to market before it's completely bug-free (ala Microsoft), but I was expecting the Mac interface to be as elegant as other programs that I've seen ported to Mac from Windows.

All that to say, this Mac version isn't terrible, it's just not great.  I was hoping for the robust Windows experience, and them some, in this Mac version, but I'm left feeling that the Mac version won't really come into its own until a couple of more upgrades down the line.

The QB approach to accounting, regardless of format, is still the best in my book, and believe me, I've tried them all.  While I haven't used the previous Mac version, so have nothing to compare with, I wasn't blown away by this version compared to the PC version.

If you're currently using an existing Mac version, I would wait until this new version matures a bit before you upgrade."

1,"I myself feel that this is the best version of Windows for the home. (Excluding all of the business/server oriented versions) This is about as rock solid as it gets, and it is the standard amongst computers today.

I had to run out and grab a copy before Microsoft stops selling it. They keep saying they are going to make it go away.

I really love the compatibility with drivers, and everything out there. I will be running it on some of my machines for a long time."

-0.5,"Having used Quicken in the various encarnations, I will say that I like the product.  Why give it a poor rating you say?  My main issue with quicken is that the product is great until you get to the end of life which is usually 2 to 3 yrs and then most of the functionality of it becomes useless, which in fact, forces you to upgrade.

Quicken 2013 seems to be very buggy as well and has had 10 updates since its initial release.  One I found right away was trying to convert a graph to a pdf file to save, that is buggy at best and doesnt appear to work properly.  As long as this program has been around you would think that the bugs have been worked out by now.

Utilize online banking, its cheaper and does most of what this does these days anyways."

1,"What can you say, been using it for years and it is a good product. Good support and updates. Will buy it next year too."

